2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","232","Scullin","0","ABSENT","4","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Preference Percent","20.030"
"VIC","232","Scullin","0","ABSENT","4","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Transfer Count","144"
"VIC","232","Scullin","0","ABSENT","4","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Transfer Percent","17.960"
"VIC","232","Scullin","0","ABSENT","4","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Preference Count","927"
"VIC","232","Scullin","0","ABSENT","4","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Preference Percent","24.920"
"VIC","232","Scullin","0","ABSENT","4","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Count","96"
"VIC","232","Scullin","0","ABSENT","4","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Percent","11.970"
"VIC","232","Scullin","0","ABSENT","4","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","4","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","4","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Transfer Count","0"
"VIC","232","Scullin","0","ABSENT","4","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","5","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Transfer Count","0"
"VIC","232","Scullin","0","ABSENT","5","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Transfer Percent","0.000"
