2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","323","Monash","0","ABSENT","3","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Preference Count","515"
"VIC","323","Monash","0","ABSENT","3","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Preference Percent","19.840"
"VIC","323","Monash","0","ABSENT","3","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Transfer Count","13"
"VIC","323","Monash","0","ABSENT","3","1","36561","MORGAN","Mat","GVIC","The Australian Greens - Victoria","N","Transfer Percent","5.650"
"VIC","323","Monash","0","ABSENT","3","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Count","806"
"VIC","323","Monash","0","ABSENT","3","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Percent","31.050"
"VIC","323","Monash","0","ABSENT","3","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Count","25"
"VIC","323","Monash","0","ABSENT","3","2","36737","BROADBENT","Russell Evan","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Percent","10.870"
"VIC","323","Monash","0","ABSENT","3","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Preference Count","247"
"VIC","323","Monash","0","ABSENT","3","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Preference Percent","9.510"
"VIC","323","Monash","0","ABSENT","3","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Transfer Count","37"
"VIC","323","Monash","0","ABSENT","3","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Transfer Percent","16.090"
"VIC","323","Monash","0","ABSENT","3","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Preference Count","393"
"VIC","323","Monash","0","ABSENT","3","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Preference Percent","15.140"
